State,State Name,County,County Name,CBSA,CBSA Name,ZIP,area_rent_br0,area_rent_br1,area_rent_br2,area_rent_br3,area_rent_br4
51,Virginia,750,Radford city,13980,"Blacksburg-Christiansburg-Radford, VA MSA",24142,440,570,670,850,1180
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23113,880,960,1070,1430,1700
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23173,680,730,820,1090,1310
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23219,640,700,780,1040,1240
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23220,730,790,880,1170,1400
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23221,700,760,850,1130,1350
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23222,640,700,780,1040,1240
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23223,640,700,780,1040,1240
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23224,650,710,790,1050,1260
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23225,660,720,800,1070,1270
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23226,880,950,1060,1410,1690
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23227,610,660,740,990,1180
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23229,740,810,900,1200,1430
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23230,690,750,840,1120,1340
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23231,670,720,810,1080,1290
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23234,690,750,840,1120,1340
51,Virginia,760,Richmond city,40060,"Richmond, VA MSA",23235,860,930,1040,1390,1660
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24011,510,540,700,890,970
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24012,520,560,720,910,1000
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24013,520,550,710,900,980
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24014,530,570,730,930,1010
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24015,490,520,670,850,930
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24016,460,490,630,800,870
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24017,520,550,710,900,980
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24018,590,630,810,1030,1120
51,Virginia,770,Roanoke city,40220,"Roanoke, VA MSA",24019,590,630,810,1030,1120
51,Virginia,775,Salem city,40220,"Roanoke, VA MSA",24017,520,550,710,900,980
51,Virginia,775,Salem city,40220,"Roanoke, VA MSA",24018,590,630,810,1030,1120
51,Virginia,775,Salem city,40220,"Roanoke, VA MSA",24153,550,580,750,950,1040
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23315,480,500,580,790,960
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23321,890,920,1070,1460,1760
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23430,710,740,860,1180,1420
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23432,510,540,620,850,1020
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23433,960,1000,1160,1590,1910
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23434,690,720,830,1130,1370
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23435,1090,1130,1310,1790,2160
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23436,750,780,900,1230,1480
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23437,590,610,710,970,1170
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23438,1040,1080,1250,1710,2060
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23487,700,730,850,1160,1400
51,Virginia,800,Suffolk city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23703,850,880,1020,1390,1680
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23451,950,980,1140,1560,1880
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23452,950,990,1150,1570,1900
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23453,1020,1060,1230,1680,2030
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23454,930,970,1120,1530,1850
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23455,950,990,1150,1570,1900
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23456,1240,1290,1490,2040,2460
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23457,570,600,690,940,1140
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23459,1040,1090,1260,1720,2080
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23460,970,1010,1170,1600,1930
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23461,970,1010,1170,1600,1930
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23462,950,990,1150,1570,1900
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23464,1000,1050,1210,1650,1990
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23518,740,770,890,1220,1470
51,Virginia,810,Virginia Beach city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23521,1240,1290,1490,2040,2460
51,Virginia,830,Williamsburg city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23185,840,870,1010,1380,1660
51,Virginia,830,Williamsburg city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23187,850,880,1020,1390,1680
51,Virginia,830,Williamsburg city,47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",23188,910,950,1100,1500,1810
51,Virginia,840,Winchester city,49020,"Winchester, VA-WV MSA",22601,640,660,870,1200,1240
51,Virginia,840,Winchester city,49020,"Winchester, VA-WV MSA",22602,690,720,950,1310,1350
