fips2000,fips2010,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,msa99,fmr99_2,fmr99,msa98,fmr98_2,fmr98,msa97,fmr97_2,fmr97,msa96,fmr96_2,fmr96,msa95,fmr95_2,fmr95,msa94,fmr94_2,fmr94,msa93,fmr93_2,fmr93,msa92,fmr92_2,fmr92,msa91,fmr91_2,fmr91,msa90,fmr90_2,fmr90,msa89,fmr89_2,fmr89,msa88,fmr88_2,fmr88,msa87,fmr87_2,fmr87,msa86,fmr86_2,fmr86,msa85,fmr85_2,fmr85,msa83,fmr83_2,fmr83,cbsasub,areaname,state,cousub,name,county,pop2000,pop2010,census_region
5164099999,5164099999,NCNTY51035N51035,643,40,NCNTY51035N51035,617,40,NCNTY51035N51035,626,40,NCNTY51035N51035,541,40,NCNTY51035N51035,588,40,NCNTY51035N51035,571,40,NCNTY51035N51035,557,40,NCNTY51035N51035,535,40,NCNTY51035N51035,502,40,NCNTY51035N51035,483,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,361,45,10000,349,45,10000,338,45,10000,330,45,10000,323,45,10000,318,45,10000,310,45,10000,303,45,10000,294,45,10000,283,45,NCNTY51035N51035,"Carroll County-Galax city, VA HUD Nonmetro FMR Area",51,99999,Galax city,640,6837,7042,3
5165099999,5165099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Hampton city,650,146437,137436,3
5166099999,5166099999,METRO25500M25500,863,40,METRO25500M25500,740,40,METRO25500M25500,741,40,METRO25500M25500,784,40,METRO25500M25500,713,40,METRO25500M25500,692,40,METRO25500M25500,676,40,METRO25500M25500,649,40,METRO25500M25500,610,40,METRO25500M25500,586,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,492,45,10000,476,45,10000,460,45,10000,391,45,10000,383,45,10000,377,45,10000,367,45,10000,359,45,10000,311,45,10000,300,45,METRO25500M25500,"Harrisonburg, VA MSA",51,99999,Harrisonburg city,660,40468,48914,3
5167099999,5167099999,METRO40060M40060,993,50,METRO40060M40060,984,50,METRO40060M40060,979,50,METRO40060M40060,878,40,METRO40060M40060,958,50,METRO40060M40060,930,50,METRO40060M40060,925,50,METRO40060M40060,870,50,METRO40060M40060,788,50,METRO40060M40060,757,50,6760,810,50,6760,785,50,6760,780,50,6760,693,50,6760,671,50,6760,625,40,6760,620,40,6760,609,40,6760,598,40,6760,538,40,6760,522,40,6760,529,45,6760,482,45,6760,465,45,6760,450,45,6760,439,45,6760,430,45,6760,424,45,6760,413,45,6760,404,45,6760,402,45,6760,389,45,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",51,99999,Hopewell city,670,22354,22591,3
5167899999,5167899999,NCNTY51163N51163,677,40,NCNTY51163N51163,638,40,NCNTY51163N51163,678,40,NCNTY51163N51163,612,40,NCNTY51163N51163,588,40,NCNTY51163N51163,571,40,NCNTY51163N51163,557,40,NCNTY51163N51163,535,40,NCNTY51163N51163,502,40,NCNTY51163N51163,483,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,429,45,10000,415,45,10000,401,45,10000,391,45,10000,383,45,10000,377,45,10000,367,45,10000,359,45,10000,311,45,10000,300,45,NCNTY51163N51163,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetro FMR Area",51,99999,Lexington city,678,6867,7042,3
5168099999,5168099999,METRO31340M31340,746,40,METRO31340M31340,657,40,METRO31340M31340,726,40,METRO31340M31340,654,40,METRO31340M31340,653,40,METRO31340M31340,634,40,METRO31340M31340,619,40,METRO31340M31340,595,40,METRO31340M31340,556,40,METRO31340M31340,534,40,4640,520,40,4640,476,40,4640,473,40,4640,461,40,4640,447,40,4640,443,40,4640,440,40,4640,432,40,4640,424,40,4640,413,40,4640,400,40,4640,402,45,4640,444,45,4640,428,45,4640,414,45,4640,404,45,4640,395,45,4640,389,45,4640,379,45,4640,370,45,4640,385,45,4640,372,45,METRO31340M31340,"Lynchburg, VA MSA",51,99999,Lynchburg city,680,65269,75568,3
5168399999,5168399999,METRO47900M47900,1458,40,METRO47900M47900,1469,40,METRO47900M47900,1412,40,METRO47900M47900,1506,50,METRO47900M47900,1461,50,METRO47900M47900,1494,50,METRO47900M47900,1288,40,METRO47900M47900,1324,50,METRO47900M47900,1286,50,METRO47900M47900,1225,50,8840,1187,50,8840,1218,50,8840,1154,50,8840,943,50,8840,907,50,8840,840,40,8840,820,40,8840,812,40,8840,794,40,8840,779,40,8840,834,40,8840,844,45,8840,854,45,8840,830,45,8840,731,45,8840,695,45,8840,671,45,8840,641,45,8840,563,45,8840,530,45,8840,485,45,8840,416,45,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",51,99999,Manassas city,683,35135,37821,3
5168599999,5168599999,METRO47900M47900,1458,40,METRO47900M47900,1469,40,METRO47900M47900,1412,40,METRO47900M47900,1506,50,METRO47900M47900,1461,50,METRO47900M47900,1494,50,METRO47900M47900,1288,40,METRO47900M47900,1324,50,METRO47900M47900,1286,50,METRO47900M47900,1225,50,8840,1187,50,8840,1218,50,8840,1154,50,8840,943,50,8840,907,50,8840,840,40,8840,820,40,8840,812,40,8840,794,40,8840,779,40,8840,834,40,8840,844,45,8840,854,45,8840,830,45,8840,731,45,8840,695,45,8840,671,45,8840,641,45,8840,563,45,8840,530,45,8840,485,45,8840,416,45,METRO47900M47900,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",51,99999,Manassas Park city,685,10290,14273,3
5169099999,5169099999,NCNTY51089N51089,643,40,NCNTY51089N51089,617,40,NCNTY51089N51089,626,40,NCNTY51089N51089,541,40,NCNTY51089N51089,588,40,NCNTY51089N51089,571,40,NCNTY51089N51089,557,40,NCNTY51089N51089,535,40,NCNTY51089N51089,502,40,NCNTY51089N51089,483,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,430,45,10000,416,45,10000,402,45,10000,392,45,10000,384,45,10000,378,45,10000,368,45,10000,360,45,10000,383,45,10000,371,45,NCNTY51089N51089,"Henry County-Martinsville city, VA HUD Nonmetro FMR Area",51,99999,Martinsville city,690,15416,13821,3
5170099999,5170099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Newport News city,700,180150,180719,3
5171099999,5171099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Norfolk city,710,234403,242803,3
5172099999,5172099999,NCNTY51195N51195,643,40,NCNTY51195N51195,617,40,NCNTY51195N51195,626,40,NCNTY51195N51195,541,40,NCNTY51195N51195,588,40,NCNTY51195N51195,571,40,NCNTY51195N51195,557,40,NCNTY51195N51195,535,40,NCNTY51195N51195,502,40,NCNTY51195N51195,483,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,411,45,10000,398,45,10000,385,45,10000,375,45,10000,367,45,10000,362,45,10000,352,45,10000,344,45,10000,334,45,10000,323,45,NCNTY51195N51195,"Wise County-Norton city, VA HUD Nonmetro FMR Area",51,99999,Norton city,720,3904,3958,3
5173099999,5173099999,METRO40060M40060,993,50,METRO40060M40060,984,50,METRO40060M40060,979,50,METRO40060M40060,878,40,METRO40060M40060,958,50,METRO40060M40060,930,50,METRO40060M40060,925,50,METRO40060M40060,870,50,METRO40060M40060,788,50,METRO40060M40060,757,50,6760,810,50,6760,785,50,6760,780,50,6760,693,50,6760,671,50,6760,625,40,6760,620,40,6760,609,40,6760,598,40,6760,538,40,6760,522,40,6760,529,45,6760,482,45,6760,465,45,6760,450,45,6760,439,45,6760,430,45,6760,424,45,6760,413,45,6760,404,45,6760,402,45,6760,389,45,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",51,99999,Petersburg city,730,33740,32420,3
5173599999,5173599999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Poquoson city,735,11566,12150,3
5174099999,5174099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Portsmouth city,740,100565,95535,3
5175099999,5175099999,METRO13980N51121,733,40,METRO13980N51121,716,40,METRO13980N51121,765,40,METRO13980N51121,724,40,METRO13980N51121,702,40,METRO13980N51121,681,40,METRO13980N51121,665,40,METRO13980N51121,639,40,METRO13980N51121,598,40,METRO13980N51121,575,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,520,45,10000,503,45,10000,486,45,10000,474,45,10000,464,45,10000,457,45,10000,445,45,10000,435,45,10000,383,45,10000,371,45,METRO13980N51121,"Blacksburg-Christiansburg-Radford, VA HUD Metro FMR Area",51,99999,Radford city,750,15859,16408,3
5176099999,5176099999,METRO40060M40060,993,50,METRO40060M40060,984,50,METRO40060M40060,979,50,METRO40060M40060,878,40,METRO40060M40060,958,50,METRO40060M40060,930,50,METRO40060M40060,925,50,METRO40060M40060,870,50,METRO40060M40060,788,50,METRO40060M40060,757,50,6760,810,50,6760,785,50,6760,780,50,6760,693,50,6760,671,50,6760,625,40,6760,620,40,6760,609,40,6760,598,40,6760,538,40,6760,522,40,6760,529,45,6760,482,45,6760,465,45,6760,450,45,6760,439,45,6760,430,45,6760,424,45,6760,413,45,6760,404,45,6760,402,45,6760,389,45,METRO40060M40060,"Richmond, VA HUD Metro FMR Area",51,99999,Richmond city,760,197790,204214,3
5177099999,5177099999,METRO40220M40220,732,40,METRO40220M40220,720,40,METRO40220M40220,764,40,METRO40220M40220,732,40,METRO40220M40220,721,40,METRO40220M40220,700,40,METRO40220M40220,683,40,METRO40220M40220,656,40,METRO40220M40220,613,40,METRO40220M40220,589,40,6800,586,40,6800,515,40,6800,512,40,6800,500,40,6800,484,40,6800,479,40,6800,475,40,6800,467,40,6800,458,40,6800,447,40,6800,433,40,6800,439,45,6800,431,45,6800,416,45,6800,402,45,6800,392,45,6800,384,45,6800,378,45,6800,368,45,6800,360,45,6800,383,45,6800,371,45,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",51,99999,Roanoke city,770,94911,97032,3
5177599999,5177599999,METRO40220M40220,732,40,METRO40220M40220,720,40,METRO40220M40220,764,40,METRO40220M40220,732,40,METRO40220M40220,721,40,METRO40220M40220,700,40,METRO40220M40220,683,40,METRO40220M40220,656,40,METRO40220M40220,613,40,METRO40220M40220,589,40,6800,586,40,6800,515,40,6800,512,40,6800,500,40,6800,484,40,6800,479,40,6800,475,40,6800,467,40,6800,458,40,6800,447,40,6800,433,40,6800,439,45,6800,431,45,6800,416,45,6800,402,45,6800,392,45,6800,384,45,6800,378,45,6800,368,45,6800,360,45,6800,383,45,6800,371,45,METRO40220M40220,"Roanoke, VA HUD Metro FMR Area",51,99999,Salem city,775,24747,24802,3
5179099999,5179099999,NCNTY51015N51015,801,40,NCNTY51015N51015,719,40,NCNTY51015N51015,669,40,NCNTY51015N51015,629,40,NCNTY51015N51015,689,40,NCNTY51015N51015,668,40,NCNTY51015N51015,653,40,NCNTY51015N51015,627,40,NCNTY51015N51015,588,40,NCNTY51015N51015,565,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,429,45,10000,415,45,10000,401,45,10000,391,45,10000,383,45,10000,377,45,10000,367,45,10000,359,45,10000,347,45,10000,335,45,NCNTY51015N51015,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",51,99999,Staunton city,790,23853,23746,3
5180099999,5180099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Suffolk city,800,63677,84585,3
5181099999,5181099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Virginia Beach city,810,425257,437994,3
5182099999,5182099999,NCNTY51015N51015,801,40,NCNTY51015N51015,719,40,NCNTY51015N51015,669,40,NCNTY51015N51015,629,40,NCNTY51015N51015,689,40,NCNTY51015N51015,668,40,NCNTY51015N51015,653,40,NCNTY51015N51015,627,40,NCNTY51015N51015,588,40,NCNTY51015N51015,565,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,429,45,10000,415,45,10000,401,45,10000,391,45,10000,383,45,10000,377,45,10000,367,45,10000,359,45,10000,311,45,10000,300,45,NCNTY51015N51015,"Augusta County-Staunton city-Waynesboro city, VA HUD Nonmetro FMR Area",51,99999,Waynesboro city,820,19520,21006,3
5183099999,5183099999,METRO47260M47260,1107,50,METRO47260M47260,1130,50,METRO47260M47260,1136,50,METRO47260M47260,1064,50,METRO47260M47260,965,40,METRO47260M47260,934,40,METRO47260M47260,904,40,METRO47260M47260,904,50,METRO47260M47260,844,50,METRO47260M47260,811,50,5720,788,50,5720,748,50,5720,743,50,5720,652,50,5720,632,50,5720,580,40,5720,576,40,5720,566,40,5720,556,40,5720,542,40,5720,526,40,5720,545,45,5720,550,45,5720,531,45,5720,514,45,5720,485,45,5720,475,45,5720,437,45,5720,425,45,5720,415,45,5720,415,45,5720,402,45,METRO47260M47260,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51,99999,Williamsburg city,830,11998,14068,3
5184099999,5184099999,METRO49020M49020,819,40,METRO49020M49020,804,40,METRO49020M49020,839,40,METRO49020M49020,895,40,METRO49020M49020,778,40,METRO49020M49020,764,40,METRO49020M49020,749,40,METRO49020M49020,718,40,METRO49020M49020,673,40,METRO49020M49020,647,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,522,45,10000,505,45,10000,488,45,10000,392,45,10000,384,45,10000,378,45,10000,368,45,10000,360,45,10000,311,45,10000,300,45,METRO49020M49020,"Winchester, VA-WV MSA",51,99999,Winchester city,840,23585,26203,3
